product,currency,customer_gender,day_of_week,order_date,order_id,taxful_total_price,total_quantity,geoip.continent_name,geoip.city_name
Veste de sport,EUR,FEMALE,Monday,2025-01-06T11:13:55+00:00,726754,85.96,4,Asia,Dubai
Snowboard,EUR,FEMALE,Tuesday,2025-01-07T05:47:02+00:00,727730,127.96,4,North America,New York
Protège-dents,EUR,FEMALE,Friday,2025-01-17T01:49:26+00:00,726289,249.96,4,North America,New York
Ski,EUR,FEMALE,Sunday,2025-01-19T17:21:07+00:00,732013,140.96,4,Europe,Monte Carlo
Tapis de yoga,EUR,MALE,Thursday,2025-01-16T07:48:00+00:00,579087,35.98,2,Asia,Istanbul
Chaussures de piscine,EUR,MALE,Thursday,2025-01-16T14:08:10+00:00,579444,99.98,2,Europe,
Palmes de natation,EUR,FEMALE,Wednesday,2025-01-01T09:31:41+00:00,727830,82.96,4,North America,New York
Veste de sport,EUR,MALE,Monday,2025-01-20T04:12:00+00:00,584400,155.98,2,Africa,Cairo
Rouleau de massage,EUR,FEMALE,Sunday,2025-01-12T20:09:36+00:00,574484,41.98,2,North America,New York
Ballon de football,EUR,FEMALE,Monday,2025-01-13T09:48:58+00:00,575255,25.98,2,Europe,Cannes
Chaussures de course,EUR,FEMALE,Monday,2025-01-13T10:26:24+00:00,575283,91.98,2,Europe,Cannes
Casque de vélo,EUR,FEMALE,Sunday,2025-01-12T21:02:53+00:00,574543,62.98,2,South America,Bogotu00e1
Chaussures de course,EUR,FEMALE,Monday,2025-01-13T03:07:12+00:00,574867,65.98,2,Asia,
Masque de plongée,EUR,FEMALE,Wednesday,2025-01-01T03:33:07+00:00,558742,28.98,2,Asia,Dubai
Gants de boxe,EUR,FEMALE,Wednesday,2025-01-01T08:39:50+00:00,559009,103.98,2,Asia,Dubai
Veste de sport,EUR,MALE,Tuesday,2024-12-31T12:02:53+00:00,557810,61.98,2,Asia,
Casquette de sport,EUR,FEMALE,Monday,2025-01-06T07:10:34+00:00,565723,107.98,2,Africa,Cairo
Palmes de natation,EUR,MALE,Tuesday,2025-01-21T01:39:22+00:00,585570,63.98,2,Asia,Abu Dhabi
Vélos d’appartement,EUR,MALE,Wednesday,2025-01-01T23:58:34+00:00,559845,182.98,2,Asia,Istanbul
Chaussures de randonnée,EUR,FEMALE,Friday,2025-01-17T07:33:36+00:00,580428,62.98,2,Europe,Monte Carlo
Montre de sport,EUR,FEMALE,Friday,2025-01-17T08:42:43+00:00,580497,43.98,2,Asia,Dubai
Pantalon de survêtement,EUR,FEMALE,Thursday,2025-01-02T03:02:53+00:00,560006,89.98,2,North America,Los Angeles
Paddle gonflable,EUR,MALE,Tuesday,2024-12-31T18:02:53+00:00,558185,40.98,2,Asia,Istanbul
Corde à sauter,EUR,FEMALE,Saturday,2025-01-11T16:00:29+00:00,729864,242.96,4,Europe,Monte Carlo
Casquette de sport,EUR,FEMALE,Saturday,2025-01-18T04:26:24+00:00,581575,58.98,2,Asia,Dubai
Filet de volleyball,EUR,MALE,Friday,2025-01-17T23:28:19+00:00,581300,49.98,2,Asia,Istanbul
Lunettes de natation,EUR,MALE,Monday,2025-01-06T10:14:53+00:00,565896,60.98,2,North America,New York
Ski,EUR,FEMALE,Sunday,2025-01-05T13:20:38+00:00,564686,91.98,2,Europe,Cannes
Tapis de yoga,EUR,MALE,Friday,2025-01-03T07:48:00+00:00,561677,49.98,2,Africa,Marrakesh
Bouteille isotherme,EUR,MALE,Friday,2025-01-03T00:11:31+00:00,561217,57.98,2,Africa,Cairo
Planche de surf,EUR,FEMALE,Friday,2025-01-03T00:47:31+00:00,561251,89.98,2,Asia,Dubai
Chaussures de randonnée,EUR,MALE,Friday,2025-01-03T01:26:24+00:00,561291,141.98,2,Africa,Marrakesh
Casque de vélo,EUR,MALE,Friday,2025-01-03T01:48:00+00:00,561316,114.98,2,Europe,
Casque de vélo,EUR,FEMALE,Friday,2025-01-03T09:14:24+00:00,561769,62.98,2,Europe,Monte Carlo
Chaussures de piscine,EUR,FEMALE,Friday,2025-01-03T09:40:19+00:00,561784,29.98,2,Europe,Birmingham
Gourde de sport,EUR,FEMALE,Friday,2025-01-03T10:07:41+00:00,561815,54.98,2,North America,New York
Palmes de natation,EUR,FEMALE,Sunday,2025-01-05T09:10:05+00:00,564446,93.98,2,North America,New York
Kettlebell,EUR,FEMALE,Sunday,2025-01-05T09:44:38+00:00,564481,60.98,2,Asia,
Chaussures de football,EUR,MALE,Saturday,2025-01-04T11:08:10+00:00,563181,63.98,2,Asia,Abu Dhabi
Ski,EUR,MALE,Saturday,2025-01-18T09:33:07+00:00,581899,39.98,2,Europe,
Kettlebell,EUR,MALE,Saturday,2025-01-18T12:51:50+00:00,582129,74.98,2,Asia,Abu Dhabi
Paddle gonflable,EUR,FEMALE,Saturday,2025-01-18T10:46:34+00:00,581983,53.98,2,South America,Bogotu00e1
Corde à sauter,EUR,MALE,Saturday,2025-01-18T11:08:10+00:00,582010,43.98,2,Europe,
Patins à glace,EUR,FEMALE,Saturday,2025-01-18T11:21:07+00:00,582033,44.98,2,Asia,
Planches d’équilibre,EUR,FEMALE,Sunday,2025-01-05T00:31:41+00:00,563953,80.98,2,Asia,Dubai
Roller,EUR,FEMALE,Saturday,2025-01-25T15:14:24+00:00,591651,33.98,2,North America,Los Angeles
Casquette de sport,EUR,MALE,Sunday,2025-01-12T15:28:48+00:00,574230,113.98,2,Africa,Cairo
Sac à dos de randonnée,EUR,MALE,Tuesday,2025-01-14T18:00:00+00:00,577031,52.98,2,Asia,Dubai
Casquette de sport,EUR,FEMALE,Tuesday,2025-01-14T18:46:05+00:00,577069,99.98,2,Europe,Monte Carlo
Corde à sauter,EUR,MALE,Tuesday,2025-01-14T19:49:26+00:00,577120,36.98,2,Asia,Abu Dhabi
Snowboard,EUR,FEMALE,Saturday,2025-01-18T21:15:50+00:00,582600,42.98,2,North America,Los Angeles
Veste de sport,EUR,MALE,Saturday,2025-01-18T16:45:07+00:00,582358,61.98,2,North America,New York
Sac de sport,EUR,MALE,Saturday,2025-01-18T19:13:26+00:00,582477,82.98,2,Asia,Abu Dhabi
Bouteille isotherme,EUR,MALE,Saturday,2025-01-18T19:39:22+00:00,582504,80.98,2,North America,Los Angeles
Gants de boxe,EUR,FEMALE,Saturday,2025-01-18T14:05:17+00:00,582203,35.98,2,North America,New York
Planche de surf,EUR,FEMALE,Saturday,2025-01-18T18:43:12+00:00,582457,70.98,2,Africa,Marrakesh
Ballon de basketball,EUR,MALE,Saturday,2025-01-18T18:04:19+00:00,582413,48.98,2,Africa,Marrakesh
Gourde de sport,EUR,FEMALE,Monday,2025-01-13T10:17:46+00:00,575277,118.98,2,Europe,Birmingham
Lunettes de natation,EUR,FEMALE,Thursday,2025-01-16T08:22:34+00:00,579120,70.98,2,Europe,Birmingham
Snowboard,EUR,FEMALE,Thursday,2025-01-16T09:34:34+00:00,579185,65.98,2,North America,New York
Veste de sport,EUR,FEMALE,Thursday,2025-01-16T09:37:26+00:00,579189,49.98,2,North America,New York
Raquette de badminton,EUR,FEMALE,Saturday,2025-01-04T09:59:02+00:00,563131,95.98,2,Europe,
Vélos d’appartement,EUR,MALE,Monday,2025-01-06T10:59:31+00:00,718085,48.96,4,Africa,Cairo
Corde à sauter,EUR,FEMALE,Monday,2025-01-13T11:44:10+00:00,727971,69.96,4,North America,New York
Ballon de basketball,EUR,FEMALE,Wednesday,2025-01-22T23:38:24+00:00,724429,189.96,4,Europe,Monte Carlo
Montre de sport,EUR,FEMALE,Sunday,2025-01-12T14:13:55+00:00,732244,149.96,4,Asia,Dubai
Lunettes de natation,EUR,FEMALE,Sunday,2025-01-12T22:27:50+00:00,574614,74.98,2,Asia,
Gants de cyclisme,EUR,MALE,Monday,2025-01-13T07:14:53+00:00,575114,99.98,2,Africa,Cairo
Filet de volleyball,EUR,MALE,Thursday,2025-01-16T10:46:34+00:00,579247,78.98,2,Asia,Abu Dhabi
Roller,EUR,MALE,Thursday,2025-01-16T11:58:34+00:00,579311,22.98,2,Africa,Marrakesh
Filet de volleyball,EUR,MALE,Sunday,2024-12-29T10:06:14+00:00,555019,42.98,2,Asia,Dubai
Serviette de sport,EUR,FEMALE,Sunday,2024-12-29T11:00:58+00:00,555062,41.98,2,South America,Bogotu00e1
Bandes élastiques de musculation,EUR,FEMALE,Sunday,2024-12-29T06:41:46+00:00,554822,49.98,2,Africa,Marrakesh
Ballon de basketball,EUR,FEMALE,Sunday,2024-12-29T07:10:34+00:00,554851,83.98,2,Europe,Cannes
Sac de sport,EUR,MALE,Thursday,2025-01-23T00:44:38+00:00,716103,122.96,4,North America,Los Angeles
Filet de volleyball,EUR,MALE,Thursday,2025-01-02T15:23:02+00:00,715932,85.96,4,Africa,Cairo
Pantalon de survêtement,EUR,FEMALE,Tuesday,2025-01-21T21:47:31+00:00,726989,169.96,4,North America,New York
Corde à sauter,EUR,MALE,Tuesday,2025-01-21T15:38:53+00:00,723103,118.96,4,North America,Los Angeles
Vélos d’appartement,EUR,FEMALE,Friday,2025-01-03T01:14:53+00:00,724573,116.96,4,Asia,Dubai
Roller,EUR,FEMALE,Saturday,2025-01-18T06:23:02+00:00,727317,196.96,4,Europe,Monte Carlo
Haltères,EUR,MALE,Saturday,2025-01-11T21:24:29+00:00,573231,53.98,2,Africa,Cairo
Ballon de football,EUR,FEMALE,Saturday,2025-01-11T22:19:12+00:00,573282,78.98,2,North America,New York
Raquette de tennis,EUR,MALE,Thursday,2025-01-09T11:25:26+00:00,569985,60.98,2,Asia,Abu Dhabi
Ballon de football,EUR,FEMALE,Thursday,2025-01-09T08:58:34+00:00,569835,28.98,2,Europe,Monte Carlo
Lunettes de natation,EUR,FEMALE,Thursday,2025-01-09T09:30:14+00:00,569873,126.98,2,North America,New York
Masque de plongée,EUR,MALE,Thursday,2025-01-09T10:06:14+00:00,569905,75.98,2,Africa,Cairo
Casque de vélo,EUR,MALE,Tuesday,2024-12-31T03:40:19+00:00,557326,82.98,2,South America,Bogotu00e1
Protège-dents,EUR,FEMALE,Saturday,2024-12-28T23:39:50+00:00,554417,93.98,2,North America,New York
Roller,EUR,FEMALE,Saturday,2024-12-28T14:02:24+00:00,553872,131.98,2,Asia,
Bouteille isotherme,EUR,MALE,Monday,2025-01-20T01:30:43+00:00,584240,85.98,2,Africa,Cairo
Ballon de basketball,EUR,MALE,Monday,2025-01-20T02:15:22+00:00,584286,76.98,2,Africa,Cairo
Rouleau de massage,EUR,FEMALE,Monday,2025-01-20T07:04:48+00:00,584548,38.98,2,Asia,Dubai
Corde à sauter,EUR,FEMALE,Monday,2025-01-20T07:56:38+00:00,584602,110.98,2,Africa,Marrakesh
Filet de volleyball,EUR,MALE,Sunday,2024-12-29T22:56:38+00:00,555719,27.98,2,Asia,
Planche de surf,EUR,FEMALE,Monday,2024-12-30T02:26:53+00:00,555905,49.98,2,North America,New York
Tapis de yoga,EUR,FEMALE,Tuesday,2024-12-31T02:29:46+00:00,557264,80.98,2,North America,Los Angeles
Vélos d’appartement,EUR,FEMALE,Saturday,2025-01-25T08:39:50+00:00,591263,55.98,2,Europe,Cannes
Bandes élastiques de musculation,EUR,FEMALE,Saturday,2025-01-25T09:11:31+00:00,591300,39.98,2,North America,Los Angeles
Sac à dos de randonnée,EUR,MALE,Sunday,2024-12-29T08:00:58+00:00,554901,82.98,2,North America,Los Angeles
Chaussures de course,EUR,MALE,Sunday,2024-12-29T05:12:29+00:00,554732,89.98,2,North America,New York
Casquette de sport,EUR,MALE,Sunday,2024-12-29T05:52:48+00:00,554773,57.98,2,Africa,Cairo
Casquette de sport,EUR,MALE,Sunday,2024-12-29T03:14:24+00:00,554617,44.98,2,North America,New York
Roller,EUR,FEMALE,Sunday,2024-12-29T04:19:12+00:00,554678,39.98,2,North America,Los Angeles
Palmes de natation,EUR,MALE,Sunday,2024-12-29T12:33:07+00:00,555149,120.98,2,North America,New York
Roller,EUR,MALE,Tuesday,2025-01-14T05:22:34+00:00,576322,85.98,2,Africa,Cairo
Vélos d’appartement,EUR,MALE,Wednesday,2025-01-15T14:48:29+00:00,578155,37.98,2,Africa,Marrakesh
Veste de sport,EUR,FEMALE,Thursday,2025-01-16T01:30:43+00:00,578731,93.98,2,North America,New York
Chaussures de course,EUR,MALE,Thursday,2025-01-16T02:55:41+00:00,578810,139.98,2,Africa,Marrakesh
Paddle gonflable,EUR,MALE,Wednesday,2025-01-15T03:05:46+00:00,577505,89.98,2,Asia,Abu Dhabi
Planche de surf,EUR,FEMALE,Tuesday,2025-01-14T12:44:38+00:00,576726,114.98,2,Asia,Dubai
Chaussures de course,EUR,FEMALE,Wednesday,2025-01-15T04:42:14+00:00,577588,83.98,2,Europe,Birmingham
Raquette de tennis,EUR,FEMALE,Wednesday,2025-01-15T05:19:41+00:00,577614,37.98,2,Europe,
Palmes de natation,EUR,FEMALE,Thursday,2025-01-23T08:54:14+00:00,588640,91.98,2,Asia,Dubai
Rouleau de massage,EUR,MALE,Thursday,2025-01-23T06:40:19+00:00,588516,55.98,2,Asia,Dubai
Rouleau de massage,EUR,MALE,Friday,2025-01-17T23:44:10+00:00,581315,53.98,2,Europe,
Gants de boxe,EUR,MALE,Saturday,2025-01-18T05:11:02+00:00,581619,63.98,2,Africa,Cairo
Ballon de football,EUR,FEMALE,Saturday,2025-01-18T03:08:38+00:00,581510,23.98,2,Europe,Cannes
Ballon de basketball,EUR,MALE,Friday,2025-01-17T09:43:12+00:00,580550,53.98,2,Asia,
Raquette de badminton,EUR,FEMALE,Friday,2025-01-17T10:12:00+00:00,580573,74.98,2,North America,New York
Gants de cyclisme,EUR,FEMALE,Thursday,2025-01-09T20:35:31+00:00,570508,61.98,2,Europe,Cannes
Casque de vélo,EUR,MALE,Friday,2025-01-10T11:39:50+00:00,571347,35.98,2,Asia,Abu Dhabi
Bouteille isotherme,EUR,MALE,Friday,2025-01-10T12:25:55+00:00,571396,74.98,2,Europe,
Gants de boxe,EUR,MALE,Thursday,2025-01-09T06:47:31+00:00,569699,101.98,2,Africa,Cairo
Corde à sauter,EUR,MALE,Tuesday,2025-01-07T23:29:46+00:00,567939,36.98,2,Asia,Istanbul
Gants de cyclisme,EUR,MALE,Tuesday,2025-01-07T23:55:41+00:00,567970,76.98,2,South America,Bogotu00e1
Roller,EUR,FEMALE,Monday,2025-01-06T16:36:29+00:00,566248,99.98,2,Asia,Dubai
Roller,EUR,MALE,Thursday,2025-01-02T06:21:36+00:00,560190,58.98,2,Asia,Abu Dhabi
Planche de surf,EUR,FEMALE,Friday,2025-01-03T12:21:36+00:00,561937,57.98,2,Europe,Monte Carlo
Sac à dos de randonnée,EUR,MALE,Friday,2025-01-03T12:56:10+00:00,561966,54.98,2,North America,New York
Ballon de basketball,EUR,FEMALE,Friday,2025-01-03T05:13:55+00:00,561522,61.98,2,Europe,Cannes
Serviette de sport,EUR,FEMALE,Saturday,2025-01-04T12:14:24+00:00,563254,49.98,2,Africa,Marrakesh
Corde à sauter,EUR,FEMALE,Tuesday,2025-01-21T19:04:48+00:00,586502,43.98,2,Europe,Birmingham
Protège-dents,EUR,FEMALE,Tuesday,2025-01-21T08:42:43+00:00,585943,42.98,2,North America,New York
Corde à sauter,EUR,FEMALE,Tuesday,2025-01-21T09:53:17+00:00,585993,39.98,2,North America,New York
Snowboard,EUR,MALE,Tuesday,2025-01-21T06:40:19+00:00,585841,53.98,2,Asia,Abu Dhabi
Casque de vélo,EUR,MALE,Saturday,2025-01-25T04:09:07+00:00,591010,82.98,2,Asia,Dubai
Bonnet de natation,EUR,MALE,Thursday,2025-01-02T14:15:22+00:00,560654,65.98,2,Africa,Cairo
Raquette de tennis,EUR,MALE,Monday,2025-01-06T04:07:41+00:00,565560,22.98,2,North America,Los Angeles
Patins à glace,EUR,MALE,Friday,2024-12-27T15:01:26+00:00,552589,91.98,2,Europe,Birmingham
Bandes élastiques de musculation,EUR,FEMALE,Sunday,2024-12-29T23:44:10+00:00,555765,53.98,2,Asia,Dubai
Roller,EUR,MALE,Wednesday,2025-01-22T12:02:53+00:00,587468,49.98,2,Asia,
Patins à glace,EUR,FEMALE,Monday,2024-12-30T13:01:55+00:00,556495,53.98,2,Africa,Cairo
Sac de sport,EUR,MALE,Monday,2024-12-30T10:07:41+00:00,556341,82.98,2,Asia,Dubai
Patins à glace,EUR,FEMALE,Thursday,2025-01-02T00:31:41+00:00,559880,39.98,2,Africa,Marrakesh
Planches d’équilibre,EUR,FEMALE,Friday,2025-01-17T08:02:24+00:00,580455,40.98,2,Asia,Dubai
Planches d’équilibre,EUR,FEMALE,Wednesday,2025-01-01T15:44:38+00:00,559399,34.98,2,Europe,Cannes
Gants de boxe,EUR,MALE,Tuesday,2024-12-31T17:32:38+00:00,558140,57.98,2,Asia,Istanbul
Filet de volleyball,EUR,MALE,Tuesday,2024-12-31T18:30:14+00:00,558209,65.98,2,Europe,
Raquette de tennis,EUR,FEMALE,Tuesday,2025-01-21T17:18:14+00:00,728030,107.96,4,Asia,Dubai
Chaussures de course,EUR,FEMALE,Tuesday,2024-12-31T00:53:17+00:00,557178,26.98,2,North America,New York
Bonnet de natation,EUR,MALE,Tuesday,2024-12-31T05:54:14+00:00,557457,26.98,2,Europe,
Snowboard,EUR,FEMALE,Saturday,2024-12-28T15:47:31+00:00,553977,35.98,2,Europe,Monte Carlo
Veste de sport,EUR,FEMALE,Sunday,2025-01-12T00:15:50+00:00,724447,145.96,4,Europe,Monte Carlo
Kettlebell,EUR,MALE,Thursday,2025-01-23T23:36:58+00:00,589432,64.98,2,Africa,Cairo
Sac de sport,EUR,FEMALE,Thursday,2025-01-23T23:58:34+00:00,589457,33.98,2,Europe,Cannes
Raquette de badminton,EUR,FEMALE,Wednesday,2025-01-15T19:43:41+00:00,578417,159.98,2,Asia,Dubai
Maillot de bain,EUR,FEMALE,Wednesday,2025-01-15T20:54:14+00:00,578481,65.98,2,Asia,Dubai
Roller,EUR,FEMALE,Wednesday,2025-01-15T21:51:50+00:00,578531,124.98,2,Europe,Cannes
Patins à glace,EUR,FEMALE,Wednesday,2025-01-15T23:02:24+00:00,578602,126.98,2,Asia,
Montre de sport,EUR,MALE,Friday,2025-01-03T01:58:05+00:00,561330,87.98,2,Africa,Cairo
Casquette de sport,EUR,MALE,Sunday,2025-01-12T13:13:26+00:00,574121,57.98,2,North America,New York
Planches d’équilibre,EUR,MALE,Sunday,2025-01-12T14:35:31+00:00,574183,45.98,2,Asia,Dubai
Palmes de natation,EUR,MALE,Wednesday,2025-01-15T12:07:12+00:00,578022,88.98,2,North America,New York
Rouleau de massage,EUR,FEMALE,Wednesday,2025-01-08T13:36:29+00:00,568702,57.98,2,North America,New York
Planches d’équilibre,EUR,MALE,Saturday,2025-01-25T20:32:38+00:00,591919,43.98,2,Asia,Abu Dhabi
Chaussures de trail,EUR,FEMALE,Saturday,2025-01-25T21:24:29+00:00,591964,28.98,2,North America,New York
Tapis de yoga,EUR,FEMALE,Sunday,2025-01-05T19:48:00+00:00,565061,92.98,2,Europe,Cannes
Gourde de sport,EUR,FEMALE,Sunday,2025-01-05T20:39:50+00:00,565100,49.98,2,North America,New York
Serviette de sport,EUR,FEMALE,Sunday,2025-01-19T18:12:58+00:00,583811,73.98,2,North America,New York
Patins à glace,EUR,MALE,Sunday,2025-01-19T13:53:46+00:00,583554,35.98,2,Africa,Marrakesh
Gants de boxe,EUR,FEMALE,Wednesday,2025-01-01T14:38:24+00:00,559338,35.98,2,Europe,Cannes
Roller,EUR,FEMALE,Thursday,2025-01-09T16:27:50+00:00,570280,53.98,2,Asia,
Filet de volleyball,EUR,MALE,Thursday,2025-01-09T07:20:38+00:00,569736,120.98,2,Asia,
Kettlebell,EUR,MALE,Thursday,2025-01-09T08:03:50+00:00,569777,149.98,2,North America,New York
Chaussures de piscine,EUR,FEMALE,Thursday,2025-01-09T08:44:10+00:00,569815,89.98,2,Europe,Cannes
Ballon de basketball,EUR,MALE,Thursday,2025-01-09T17:42:43+00:00,570350,36.98,2,Africa,Marrakesh
Palmes de natation,EUR,MALE,Tuesday,2025-01-21T12:37:26+00:00,586147,60.98,2,Africa,Marrakesh
Shorts de running,EUR,MALE,Tuesday,2025-01-21T13:16:19+00:00,586192,39.98,2,Asia,Istanbul
Gants de cyclisme,EUR,MALE,Saturday,2025-01-25T07:33:36+00:00,591201,95.98,2,Europe,
Chaussures de piscine,EUR,FEMALE,Saturday,2025-01-25T13:03:22+00:00,591528,49.98,2,Europe,Cannes
Palmes de natation,EUR,MALE,Saturday,2025-01-25T13:35:02+00:00,591568,91.98,2,North America,New York
Chaussures de randonnée,EUR,FEMALE,Saturday,2025-01-25T11:15:22+00:00,591423,78.98,2,North America,New York
Bonnet de natation,EUR,FEMALE,Saturday,2025-01-25T15:23:02+00:00,591661,139.98,2,Europe,Birmingham
Ski,EUR,MALE,Sunday,2025-01-12T15:54:43+00:00,574255,143.98,2,Europe,
Shorts de running,EUR,FEMALE,Tuesday,2025-01-14T18:57:36+00:00,577076,74.98,2,North America,New York
Maillot de bain,EUR,MALE,Tuesday,2025-01-14T19:50:53+00:00,577123,82.98,2,Africa,Marrakesh
Rouleau de massage,EUR,FEMALE,Thursday,2024-12-26T20:16:48+00:00,551525,27.98,2,Europe,Birmingham
Raquette de tennis,EUR,MALE,Saturday,2025-01-18T21:11:31+00:00,582597,106.98,2,Africa,Marrakesh
Shorts de running,EUR,FEMALE,Saturday,2025-01-18T16:30:43+00:00,582337,214.98,2,North America,New York
Patins à glace,EUR,FEMALE,Saturday,2025-01-18T17:08:10+00:00,582373,54.98,2,North America,New York
Veste de sport,EUR,MALE,Saturday,2025-01-18T19:49:26+00:00,582515,76.98,2,North America,New York
Rouleau de massage,EUR,MALE,Saturday,2025-01-18T13:42:14+00:00,582184,57.98,2,Africa,Cairo
Gants de cyclisme,EUR,FEMALE,Saturday,2025-01-18T18:30:14+00:00,582441,91.98,2,North America,New York
Haltères,EUR,FEMALE,Saturday,2025-01-18T18:05:46+00:00,582416,22.98,2,Europe,Birmingham
Serviette de sport,EUR,MALE,Friday,2024-12-27T15:59:02+00:00,552639,84.98,2,Africa,Cairo
Corde à sauter,EUR,FEMALE,Sunday,2025-01-19T15:18:43+00:00,583638,87.98,2,Africa,Cairo
Shorts de running,EUR,MALE,Sunday,2025-01-19T16:03:22+00:00,583674,151.98,2,Asia,
Kettlebell,EUR,MALE,Sunday,2025-01-19T16:19:12+00:00,583693,88.98,2,Europe,
Casquette de sport,EUR,FEMALE,Thursday,2024-12-26T06:00:00+00:00,550709,74.98,2,Africa,Cairo
Gants de cyclisme,EUR,MALE,Saturday,2025-01-25T00:21:36+00:00,590823,110.98,2,Africa,Marrakesh
Gourde de sport,EUR,MALE,Saturday,2025-01-25T01:36:29+00:00,590883,184.98,2,Asia,Dubai
Paddle gonflable,EUR,FEMALE,Thursday,2025-01-02T09:38:53+00:00,560378,83.98,2,Asia,
Chaussures de football,EUR,FEMALE,Thursday,2025-01-02T03:57:36+00:00,560056,61.98,2,North America,New York
Chaussures de piscine,EUR,FEMALE,Thursday,2025-01-02T10:27:50+00:00,560424,149.98,2,Europe,Monte Carlo
Casquette de sport,EUR,FEMALE,Friday,2025-01-17T15:33:07+00:00,580868,84.98,2,Europe,Cannes
Kettlebell,EUR,MALE,Friday,2025-01-17T20:08:10+00:00,581118,62.98,2,Europe,
Maillot de bain,EUR,MALE,Tuesday,2025-01-07T12:01:26+00:00,567301,35.98,2,Asia,Dubai
Maillot de bain,EUR,FEMALE,Wednesday,2025-01-08T03:10:05+00:00,568128,58.98,2,Europe,
Corde à sauter,EUR,MALE,Wednesday,2025-01-08T03:59:02+00:00,568177,101.98,2,North America,Los Angeles
Serviette de sport,EUR,MALE,Thursday,2025-01-09T10:24:58+00:00,569925,26.98,2,Asia,Abu Dhabi
Patins à glace,EUR,MALE,Saturday,2025-01-11T13:59:31+00:00,572840,42.98,2,North America,New York
Kettlebell,EUR,FEMALE,Saturday,2025-01-11T14:57:07+00:00,572883,57.98,2,Asia,Dubai
Veste de sport,EUR,FEMALE,Thursday,2025-01-16T07:52:19+00:00,579093,84.98,2,South America,Bogotu00e1
Chaussures de football,EUR,FEMALE,Thursday,2025-01-16T13:59:31+00:00,579436,60.98,2,Europe,
Ballon de basketball,EUR,FEMALE,Thursday,2024-12-26T06:34:34+00:00,550743,111.98,2,Africa,Cairo
Sac à dos de randonnée,EUR,MALE,Thursday,2024-12-26T08:21:07+00:00,550828,42.98,2,Asia,Abu Dhabi
Raquette de tennis,EUR,FEMALE,Thursday,2024-12-26T06:17:17+00:00,550728,55.98,2,Asia,Dubai
Serviette de sport,EUR,FEMALE,Sunday,2024-12-29T14:31:12+00:00,555254,100.98,2,North America,New York
Protège-dents,EUR,FEMALE,Sunday,2024-12-29T15:12:58+00:00,555297,82.99,2,Asia,Dubai
Chaussures de randonnée,EUR,MALE,Thursday,2024-12-26T07:27:50+00:00,550784,139.98,2,Africa,Cairo
Chaussures de randonnée,EUR,MALE,Thursday,2024-12-26T09:08:38+00:00,550892,39.98,2,Europe,
Sac à dos de randonnée,EUR,MALE,Thursday,2024-12-26T00:33:07+00:00,550412,80.98,2,Asia,
Chaussures de football,EUR,FEMALE,Friday,2025-01-17T11:44:10+00:00,580664,128.98,2,Asia,
Planches d’équilibre,EUR,FEMALE,Friday,2025-01-17T18:18:43+00:00,581017,53.98,2,Asia,
Gants de boxe,EUR,MALE,Monday,2025-01-13T21:24:29+00:00,575866,134.98,2,Europe,
Roller,EUR,FEMALE,Monday,2025-01-13T22:00:29+00:00,575908,25.98,2,Europe,Cannes
Clubs de golf,EUR,FEMALE,Monday,2025-01-13T15:02:53+00:00,575540,86.98,2,Africa,Cairo
Bonnet de natation,EUR,FEMALE,Monday,2025-01-13T16:10:34+00:00,575592,46.98,2,North America,Los Angeles
Ballon de football,EUR,MALE,Saturday,2025-01-11T10:17:46+00:00,572633,51.98,2,North America,Los Angeles
Montre de sport,EUR,MALE,Saturday,2025-01-11T10:49:26+00:00,572660,47.98,2,Africa,Marrakesh
Serviette de sport,EUR,MALE,Saturday,2025-01-11T02:25:26+00:00,572166,31.98,2,North America,Los Angeles
Chaussures de trail,EUR,MALE,Saturday,2025-01-11T03:21:36+00:00,572213,18.98,2,Africa,Cairo
Raquette de badminton,EUR,FEMALE,Saturday,2025-01-11T00:36:00+00:00,572056,78.98,2,North America,Los Angeles
Casque de vélo,EUR,FEMALE,Saturday,2025-01-04T18:04:19+00:00,563573,84.98,2,North America,New York
Planche de surf,EUR,MALE,Friday,2025-01-24T09:38:53+00:00,590007,28.98,2,Africa,Marrakesh
Casquette de sport,EUR,FEMALE,Friday,2025-01-24T01:45:07+00:00,589544,44.98,2,Asia,Dubai
Gants de cyclisme,EUR,FEMALE,Friday,2025-01-24T02:42:43+00:00,589603,112.98,2,Europe,Birmingham
Masque de plongée,EUR,MALE,Friday,2025-01-24T03:36:00+00:00,589661,48.98,2,Europe,
Planche de surf,EUR,FEMALE,Friday,2025-01-24T04:09:07+00:00,589698,78.98,2,Asia,
Chaussures de football,EUR,MALE,Friday,2025-01-24T06:43:12+00:00,589844,15.98,2,South America,Bogotu00e1
Raquette de tennis,EUR,FEMALE,Friday,2025-01-24T07:33:36+00:00,589894,40.98,2,North America,New York
Kettlebell,EUR,MALE,Saturday,2025-01-11T04:45:07+00:00,572292,193.98,2,Europe,Birmingham
Roller,EUR,MALE,Friday,2025-01-10T20:38:24+00:00,571847,99.98,2,Africa,Cairo
Vélos d’appartement,EUR,FEMALE,Friday,2025-01-10T21:27:22+00:00,571889,45.98,2,Asia,
Palmes de natation,EUR,FEMALE,Saturday,2025-01-25T00:34:34+00:00,590834,71.98,2,Asia,Dubai
